year,mean,lo_95,hi_95,n_proxies
310,-0.06321135344005137,-0.23460018668580068,0.10817747980569793,109
311,-0.13419420751898387,-0.30167132237616956,0.0332829073382018,110
312,-0.04917024518771157,-0.22445325672014793,0.1261127663447248,110
313,-0.17429807685055493,-0.34645339363172134,-0.0021427600693885163,102
314,-0.16663564458128663,-0.3338617880547984,0.0005904988922251497,112
315,-0.043356381846073606,-0.20690396028779925,0.12019119659565206,118
316,-0.002409436854032115,-0.19383795482418092,0.1890190811161167,106
317,-0.044238499385409184,-0.19936397046110774,0.11088697169028935,128
318,-0.21067125091293942,-0.3626049197557137,-0.05873758207016516,105
319,-0.2537331736558573,-0.4202220346336767,-0.08724431267803792,107
320,-0.22679057347516218,-0.4098447463486135,-0.043736400601710856,120
321,-0.42934186853135986,-0.6347079752646956,-0.22397576179802414,115
322,-0.2620238916923099,-0.45366238126373765,-0.07038540212088212,117
323,-0.12144965446560813,-0.3160300880132405,0.07313077908202423,117
324,-0.2580657390939712,-0.43733338985279446,-0.0787980883351479,126
325,-0.2235003806206555,-0.4019681770160177,-0.04503258422529327,119
326,-0.36580132578030755,-0.5429185028762645,-0.1886841486843506,119
327,-0.19605734332914287,-0.37679538380077104,-0.015319302857514677,124
328,-0.3110320430365023,-0.4936742498470309,-0.1283898362259737,116
329,-0.20692295787916737,-0.40413257684934434,-0.009713338908990427,114
330,-0.1557269912618164,-0.3354744953208235,0.024020512797190724,122
331,-0.2383353989310361,-0.4434130982526193,-0.03325769960945288,120
332,-0.18133550932590758,-0.3809562245222086,0.01828520587039345,117
333,-0.17757568098444376,-0.37133771743587995,0.01618635546699243,115
334,-0.26330921451849165,-0.44442824742747833,-0.082190181609505,128
335,-0.3359743107892355,-0.5412580342903253,-0.1306905872881457,116
336,-0.2362051662884887,-0.42909513567346835,-0.04331519690350902,119
337,-0.2750831986044318,-0.4498222079655768,-0.10034418924328681,122
338,-0.236059733971948,-0.43175468951664,-0.040364778427256,119
339,-0.4231895282644987,-0.6205832283995055,-0.22579582812949184,119
340,-0.17161198007598694,-0.3707499607369287,0.027526000584954774,120
341,-0.1690249050202808,-0.3582791149861926,0.020229304945630994,117
342,-0.14467249551106426,-0.33454189521494093,0.045196904192812415,122
343,-0.19683033500268,-0.40559916270010143,0.011938492694741454,116
344,-0.3850085489919869,-0.583169519281114,-0.18684757870285976,133
345,-0.13286547904885865,-0.32739548173157385,0.06166452363385658,129
346,-0.20403434498330963,-0.4135375694885268,0.005468879521907555,117
347,-0.1546868951276812,-0.3609192306213836,0.05154544036602121,115
348,-0.14537700103494988,-0.34410037713376235,0.05334637506386258,118
349,-0.04097881519066155,-0.24282712185280703,0.16086949147148394,121
350,-0.26212819647510094,-0.4508119308114099,-0.07344446213879197,131
351,-0.1487904530022217,-0.3339110782599395,0.036330172255496035,135
352,-0.2676708377858744,-0.46398815653872605,-0.07135351903302281,117
353,-0.11593058436669972,-0.31793722284083237,0.08607605410743295,116
354,-0.3300649370035457,-0.5323774163526689,-0.1277524576544226,127
355,-0.20204172350267255,-0.39079172914046617,-0.013291717864878927,117
356,-0.15477061618205917,-0.35697661609903064,0.047435383734912295,115
357,-0.31266718977208574,-0.5026395590228767,-0.12269482052129482,120
358,-0.1599133518376445,-0.35391707676966055,0.034090373094371546,116
359,-0.19346126034958852,-0.3896325447143085,0.0027100240151315125,116
360,-0.14512867352009717,-0.33842860080944115,0.04817125376924683,120
361,-0.15826665900279968,-0.3382924435607338,0.02175912555513443,120
362,-0.21241491945942734,-0.39863310391470075,-0.026196735004153898,127
363,-0.3574176055162911,-0.5192422559487142,-0.19559295508386793,119
364,-0.3541286159806928,-0.49993344056592504,-0.20832379139546056,126
365,-0.21785653838744184,-0.3832041836285148,-0.052508893146368835,120
366,-0.1980593744770237,-0.3564522085723938,-0.0396665403816536,121
367,-0.34142259722351187,-0.5092960438928686,-0.17354915055415507,116
368,-0.23512218742561644,-0.40281172996181436,-0.0674326448894185,117
369,-0.32328577465830116,-0.4876137566510518,-0.15895779266555052,119
370,-0.2655971172699099,-0.43391102901059886,-0.09728320552922096,123
371,-0.2662211155182906,-0.4229465789019311,-0.1094956521346501,123
372,-0.22674417592539514,-0.3973358702371552,-0.056152481613635064,115
373,-0.3423086649466698,-0.499318102510964,-0.18529922738237556,121
374,-0.44457535700035805,-0.6028880555000915,-0.28626265850062454,134
375,-0.2618992508736476,-0.43478563832001865,-0.0890128634272766,118
376,-0.3068252914975625,-0.4762154773487658,-0.13743510564635922,118
377,-0.14309591202033686,-0.31118797902524853,0.024996154984574803,117
378,-0.280282218601947,-0.44249045723532887,-0.11807397996856514,120
379,-0.2581969097491315,-0.4420373080249295,-0.0743565114733335,115
380,-0.15606472894896659,-0.3422542669337366,0.030124809035803418,117
381,-0.21649402316634528,-0.39214162878764947,-0.04084641754504112,118
382,-0.20469324790327892,-0.3870062606715837,-0.022380235134974086,118
383,-0.19745681853962876,-0.36594914653372823,-0.028964490545529298,122
384,-0.14812054405245073,-0.31656551771809355,0.020324429613192085,136
385,-0.13015837130893562,-0.29719648246718944,0.036879739849318166,137
386,-0.10229452640877747,-0.2924843435736134,0.0878952907560585,117
387,-0.2325911312281018,-0.4058364712171305,-0.059345791239073076,115
388,-0.19314198878923908,-0.3762082284953636,-0.01007574908311451,128
389,-0.09102414541641388,-0.28691079271568726,0.1048625018828595,122
390,-0.22960414829590292,-0.4131790812437459,-0.0460292153480599,118
391,-0.37001580956509633,-0.5397256512929658,-0.20030596783722684,121
392,-0.29578384698491766,-0.48130030375890864,-0.11026739021092671,115
393,-0.24190057202038037,-0.4231138525821284,-0.06068729145863236,116
394,-0.17775338733987442,-0.342617505940112,-0.012889268739636889,131
395,-0.29149252182068924,-0.4704511201346374,-0.1125339235067411,117
396,-0.23949036275443814,-0.40549240987328605,-0.07348831563559019,120
397,-0.22463840818161115,-0.3991605783952627,-0.05011623796795961,116
398,-0.08764209600052986,-0.2482295610309919,0.07294536902993218,124
399,-0.12288453423982738,-0.2707447243800491,0.024975655900394314,119
400,-0.29172287779809924,-0.4591803804357588,-0.12426537516043965,130
401,-0.09054648044347537,-0.2665857139944287,0.08549275310747799,123
402,-0.2160194804733868,-0.38319485853931984,-0.04884410240745374,122
403,-0.12627459098503613,-0.2850218084458737,0.03247262647580146,128
404,-0.1717685250840244,-0.32576500310932865,-0.017772047058720153,132
405,-0.13154588045236995,-0.3205412202125514,0.05744945930781148,124
406,0.04220155867979432,-0.15876854910046523,0.24317166646005384,130
407,-0.060546854059168674,-0.2531418651806314,0.13204815706229406,120
408,0.020300751142484842,-0.1707749513741673,0.21137645365913696,123
409,-0.13263754413105172,-0.31514059945334527,0.04986551119124186,132
410,-0.05770243575596218,-0.24442808893642273,0.12902321742449838,136
411,-0.17335233505034736,-0.3547168526567764,0.00801218255608166,129
412,-0.20202200501438214,-0.38457566958306955,-0.019468340445694732,122
413,-0.09331719598598791,-0.27776451313989353,0.0911301211679177,126
414,-0.21415635257311869,-0.367100280411834,-0.06121242473440336,137
415,-0.12979073553596707,-0.3048217097876238,0.04524023871568966,124
416,-0.1958808011703242,-0.37860307284207784,-0.01315852949857052,127
417,-0.1164604952980167,-0.29111430859676396,0.058193318000730535,125
418,-0.10311092446319566,-0.27097815689719373,0.06475630797080244,130
419,-0.0902482016446191,-0.26758822848126385,0.08709182519202564,142
420,-0.1829774782072975,-0.3359436212115223,-0.030011335203072698,130
421,-0.15714374875378476,-0.3141043797612315,-0.00018311774633802957,135
422,-0.10263892272790076,-0.2627079707780213,0.057430125322219805,125
423,-0.18565919641912834,-0.3363412834258841,-0.03497710941237259,125
424,0.008825134885281239,-0.16542169829172995,0.18307196806229245,132
425,-0.013804233704333521,-0.19197206734284478,0.16436359993417776,128
426,-0.1728535458840896,-0.3533045592914864,0.0075974675233072275,123
427,-0.048183142206589306,-0.2069374335001627,0.11057114908698407,122
428,-0.01817460720543674,-0.18838963777921985,0.1520404233683464,128
429,-0.02586536014186693,-0.22259330983008555,0.17086258954635167,120
430,0.047448107734419466,-0.14374825940482205,0.23864447487366097,122
431,-0.09909918559448619,-0.2544983539418295,0.056299982752857136,129
432,-0.04393241075379589,-0.21068046362594248,0.12281564211835069,136
433,0.07306699742937188,-0.11794114401339496,0.26407513887213874,127
434,-0.13851952015943902,-0.30669915082025667,0.029660110501378595,131
435,-0.0950979739275902,-0.26751941600763574,0.0773234681524553,131
436,-0.13320194780843989,-0.3072750005563283,0.04087110493944854,124
437,-0.23556227730236098,-0.42638884124203236,-0.04473571336268958,124
438,-0.08030446923230326,-0.27093587325288204,0.11032693478827553,124
439,-0.21918462394896376,-0.41742319914408815,-0.020946048753839375,129
440,-0.1984810053229481,-0.3694953834463771,-0.02746662719951909,133
441,-0.21483737042561477,-0.3910026642712551,-0.038672076579974485,125
442,-0.09849937771372466,-0.2862014457491593,0.08920269032170994,133
443,-0.22952970103992112,-0.3994077509203543,-0.05965165115948798,125
444,-0.04421070485600785,-0.2120485327196412,0.1236271230076255,140
445,-0.15229194374415153,-0.3303328307102368,0.02574894322193369,128
446,-0.12063085123663919,-0.2887930282299418,0.04753132575666344,133
447,-0.1551948617880671,-0.33105643616374625,0.02066671258761202,125
448,-0.20723135188290936,-0.3719173853610678,-0.042545318404750954,129
449,-0.3827748727869879,-0.5484976205499377,-0.21705212502403812,127
450,-0.23552027101850634,-0.4139266832639227,-0.05711385877309,137
451,-0.35326211477121655,-0.5510628466645544,-0.15546138287787867,128
452,-0.18553571594389354,-0.3715977211041719,0.0005262892163848398,124
453,-0.10689766771128519,-0.2808817459143603,0.06708641049178997,132
454,-0.1930760924871258,-0.3582026870365831,-0.027949497937668516,138
455,-0.221528580866328,-0.39695033861719575,-0.046106823115460244,132
456,-0.24674514547214374,-0.40826605152438,-0.08522423941990745,153
457,-0.19407503208105945,-0.382061276746096,-0.006088787416022895,125
458,-0.13110947944182225,-0.30551118557955986,0.04329222669591537,129
459,-0.27316636746587736,-0.4375095219440535,-0.1088232129877012,126
460,-0.26776127773973213,-0.4239956812624643,-0.11152687421699997,128
461,-0.2423676480989339,-0.39836519752084054,-0.08637009867702725,125
462,-0.20154654484341872,-0.35355944577133425,-0.04953364391550316,128
463,-0.37413931476231355,-0.5138772600986549,-0.2344013694259722,133
464,-0.32276160729584025,-0.4442004864595303,-0.20132272813215019,140
465,-0.19874692033896052,-0.33062386086376794,-0.06686997981415313,132
466,-0.2164956941779582,-0.3522113609324059,-0.08078002742351045,129
467,-0.2896174565763552,-0.43519513170741364,-0.14403978144529672,128
468,-0.2812110582375551,-0.40308701018401993,-0.1593351062910903,136
469,-0.2913896515806965,-0.43188541663020236,-0.15089388653119068,126
470,-0.4103862849804181,-0.5680472373030709,-0.2527253326577653,142
471,-0.36954661222442875,-0.5336635294678946,-0.20542969498096286,142
472,-0.4078333295535183,-0.5792997912530445,-0.23636686785399205,137
473,-0.47422739657227553,-0.6391230256346093,-0.30933176750994174,146
474,-0.48482039469948557,-0.6546508693750864,-0.3149899200238847,150
475,-0.5254206050436969,-0.6896521394707168,-0.36118907061667704,144
476,-0.41338908912331007,-0.5744114644250842,-0.252366713821536,147
477,-0.28571070161122736,-0.4556225298183935,-0.1157988734040612,142
478,-0.2148462698978829,-0.38735310925807254,-0.04233943053769332,150
479,-0.31908556567512897,-0.4892045667604763,-0.14896656458978164,147
480,-0.1824384894587724,-0.37443045841346134,0.00955347949591659,144
481,-0.2691693868165896,-0.44764484540761007,-0.0906939282255691,143
482,-0.381991867039758,-0.5486090050148807,-0.2153747290646353,140
483,-0.3807500477390007,-0.5590005634997977,-0.2024995319782037,147
484,-0.34051118732450647,-0.5013558307844985,-0.17966654386451447,150
485,-0.13068133265231352,-0.31914253593970704,0.05777987063508,146
486,-0.2509088904753844,-0.4543324041743886,-0.047485376776380206,139
487,-0.1711909244778066,-0.35950332658629924,0.017121477630686083,141
488,-0.3446292097333612,-0.5253495741070016,-0.16390884535972078,142
489,-0.251128595339151,-0.4225971276200625,-0.0796600630582395,140
490,-0.22109918835284625,-0.3841568067468545,-0.05804156995883805,151
491,-0.22155811632983638,-0.38303157988351855,-0.060084652776154185,146
492,-0.2723103718817387,-0.4343805917161849,-0.1102401520472924,142
493,-0.14378890059024832,-0.32262566905169265,0.03504786787119604,144
494,-0.09291002082494464,-0.2836219403750844,0.09780189872519517,180
495,-0.20950983718623403,-0.3875650912227935,-0.031454583149674586,158
496,-0.12957793461935513,-0.31937177055777655,0.06021590131906629,152
497,-0.2000434515434061,-0.37768764089332146,-0.022399262193490754,152
498,-0.08613904877902179,-0.2773725062060116,0.10509440864796807,153
499,-0.1412155107995973,-0.32136438467728773,0.03893336307809314,155
500,-0.07563282052069481,-0.26720224442630036,0.11593660338491074,156
501,-0.0056589415048012995,-0.21030884774046424,0.1989909647308616,159
502,-0.05936868371906875,-0.2678655591733096,0.14912819173517214,152
503,-0.12382067103969495,-0.30428852728322237,0.056647185203832454,164
504,-0.15846109432507,-0.33393240106613853,0.01701021241599851,167
505,-0.0969279671233632,-0.2838404584624869,0.08998452421576052,151
506,-0.23144111784936705,-0.40024646288438226,-0.06263577281435187,161
507,-0.13615754638403416,-0.3366934159319378,0.06437832316386949,159
508,-0.09428993371212108,-0.28929145331473,0.10071158589048784,154
509,-0.23035323402212618,-0.39422503228198347,-0.06648143576226886,156
510,-0.06098399228876559,-0.23381700498551672,0.11184902040798556,159
511,-0.33331607124734913,-0.5160635889992224,-0.1505685534954758,154
512,-0.2934008873355184,-0.4558524451298621,-0.13094932954117464,160
513,-0.17949041521795842,-0.3395250890625905,-0.01945574137332637,153
514,-0.2442618685544908,-0.38893457440196,-0.09958916270702159,162
515,-0.20766310063480428,-0.3582205052365218,-0.05710569603308671,159
516,-0.2677544149125294,-0.4261292760727554,-0.10937955375230335,169
517,-0.09924258562440959,-0.2664929879017659,0.06800781665294674,154
518,-0.16121629284414585,-0.314787588917148,-0.007644996771143692,152
519,-0.20651964690254535,-0.36882264808931453,-0.04421664571577619,160
520,-0.1694067183027963,-0.32190545991431635,-0.01690797669127625,159
521,-0.35246928998065014,-0.49423510953541966,-0.2107034704258806,153
522,-0.3196353852486793,-0.47921195205842393,-0.16005881843893466,153
523,-0.19704187947525195,-0.3409599835738846,-0.05312377537661933,154
524,-0.24828915295084933,-0.39249530439288716,-0.10408300150881153,164
525,-0.05082584277142999,-0.20245885585312187,0.1008071703102619,152
526,-0.11279736642678456,-0.2539318016855714,0.028337068832002266,163
527,-0.15475913134384517,-0.3041176121260851,-0.005400650561605214,158
528,-0.25582901528994834,-0.43010743312112326,-0.08155059745877341,154
529,-0.1810616858500348,-0.3392171356587914,-0.022906236041278172,152
530,-0.13407849201407274,-0.3150320798088272,0.04687509578068175,161
531,-0.3789618846729269,-0.5585814337377095,-0.19934233560814432,160
532,-0.10318480646621554,-0.27925695507349174,0.07288734214106064,155
533,-0.15185101068689122,-0.32551206765490237,0.02181004628111996,151
534,-0.03463674705680632,-0.20102147913548135,0.13174798502186874,169
535,-0.0459938265920473,-0.21377333735997417,0.12178568417587958,170
536,-0.4833081071223769,-0.6893572260766754,-0.27725898816807837,162
537,-0.265792364107931,-0.4570437426060785,-0.0745409856097835,151
538,-0.1334056410612354,-0.32549749842202935,0.05868621629955853,162
539,-0.2546062397336678,-0.44182966448245564,-0.06738281498487994,151
540,-0.1989127831934611,-0.379443851305998,-0.018381715080924177,163
541,-0.26162801442942096,-0.4512642685643095,-0.07199176029453241,158
542,-0.5201383404647592,-0.7070635878127338,-0.33321309311678443,164
543,-0.36524289896352563,-0.5764651416207904,-0.15402065630626086,156
544,-0.2932609974768704,-0.4909386814307659,-0.09558331352297492,166
545,-0.3877933773168701,-0.5797267420720675,-0.19586001256167257,157
546,-0.5146203812955855,-0.7217980755305539,-0.30744268706061717,154
547,-0.4724871679948282,-0.6627839570099411,-0.28219037897971533,154
548,-0.376954110193314,-0.5796257784185839,-0.1742824419680441,157
549,-0.3176707830617253,-0.5150009410969303,-0.12034062502652026,154
550,-0.3465582391718173,-0.5322745651499838,-0.16084191319365077,167
551,-0.3090451984201653,-0.4908260373188168,-0.12726435952151385,159
552,-0.20275817593803508,-0.38992846871150294,-0.015587883164567218,153
553,-0.2035445537893632,-0.3971628508371913,-0.009926256741535106,155
554,-0.27398182549542127,-0.4569856722287984,-0.09097797876204414,171
555,-0.2246302250582905,-0.40045992685864207,-0.04880052325793896,160
556,-0.170486325525398,-0.35635891197881864,0.015386260928022616,160
557,-0.1249486229915315,-0.30904479229302817,0.05914754630996519,158
558,-0.07402038973182681,-0.2495315627918997,0.10149078332824607,158
559,-0.10137068529460729,-0.2802125854894833,0.07747121490026875,158
560,-0.11522869583139378,-0.2925109098886995,0.06205351822591193,162
561,-0.11693648715400001,-0.3006367107371394,0.06676373642913938,155
562,-0.26165462644880133,-0.42708438764171663,-0.096224865255886,165
563,-0.19133814943517338,-0.362520873218648,-0.020155425651698755,163
564,-0.17230956662777472,-0.33040229455194103,-0.014216838703608431,173
565,-0.11202968475628701,-0.2858473743388774,0.06178800482630341,161
566,-0.08879974062024931,-0.26506157387641055,0.08746209263591193,157
567,-0.12705325389061886,-0.2917851890544093,0.03767868127317159,174
568,0.042680036380931145,-0.14028263045489328,0.22564270321675559,162
569,-0.4078854139585684,-0.6254486811941242,-0.1903221467230126,159
570,-0.06708211594752125,-0.2547815465464505,0.12061731465140801,164
571,0.013052698129585627,-0.18020704762197762,0.20631244388114886,159
572,-0.09640916909053597,-0.27937024123655474,0.08655190305548281,153
573,0.0033056895483179506,-0.1795413501382693,0.1861527292349052,158
574,-0.24965330114374315,-0.42274524805588326,-0.07656135423160304,166
575,-0.17529038113421483,-0.3471209130345107,-0.0034598492339189546,170
576,-0.30711691026251303,-0.4924124125333288,-0.12182140799169727,156
577,-0.16434787338521797,-0.3366166109317448,0.007920864161308827,155
578,-0.15456980144473795,-0.3253026847170274,0.016163081827551495,163
579,-0.030892557231119392,-0.1940062257124694,0.13222111125023062,172
580,-0.19038326462952973,-0.3621649927471788,-0.01860153651188068,164
581,-0.027881636918078493,-0.2051453509092679,0.1493820770731109,156
582,-0.09653682974908913,-0.26739529940031487,0.07432163990213662,154
583,-0.04564370391849291,-0.21023319132856946,0.11894578349158366,157
584,-0.07458326093651314,-0.2269498544702872,0.0777833325972609,170
585,-0.07867556751914373,-0.24142509123595832,0.08407395619767086,163
586,0.10185616635959097,-0.0704255666642829,0.27413789938346483,156
587,0.11284367305289258,-0.10007233450231409,0.32575968060809923,157
588,-0.011611462059875725,-0.1754600105510107,0.15223708643125924,159
589,-0.04858232219961106,-0.21819116961138754,0.12102652521216542,165
590,0.10190013346505353,-0.07223704121885577,0.2760373081489628,159
591,-0.16462874886838305,-0.31492125103322655,-0.014336246703539529,156
592,-0.04324028163140159,-0.19772810444342453,0.11124754118062136,169
593,0.30734139232496155,0.05890193242440642,0.5557808522255167,162
594,0.1069852952620153,-0.06252466087023464,0.27649525139426523,169
595,0.1060317581243763,-0.06836629721691932,0.2804298134656719,156
596,-0.26429197975828705,-0.4298388987315805,-0.09874506078499362,162
597,0.17304503207542923,-0.004133087855696244,0.35022315200655474,168
598,0.10900217208132856,-0.05403497906157573,0.27203932322423285,158
599,0.03783615638860736,-0.12195218361859161,0.19762449639580631,155
600,-0.07977299172761727,-0.23915580334562997,0.07960981989039541,161
601,-0.04224564994936694,-0.22441492519174258,0.1399236252930087,157
602,0.06304999813184926,-0.11049412472209756,0.23659412098579607,157
603,-0.05764201930979496,-0.2145163375431721,0.09923229892358218,166
604,0.08801460989332935,-0.05324942509683686,0.22927864488349556,167
605,0.12402322743029755,-0.025040759151180272,0.2730872140117754,160
606,-0.03217216279174766,-0.167384212408898,0.1030398868254027,156
607,0.019309912750521567,-0.11379706900770117,0.15241689450874432,160
608,-0.19902693061617446,-0.34388137463138335,-0.05417248660096555,157
609,-0.03705611911736461,-0.19753084346108554,0.12341860522635631,161
610,-0.18258217664612233,-0.3120400290589469,-0.05312432423329777,160
611,-0.21563492331304834,-0.36013002655487447,-0.07113982007122222,155
612,-0.18935742350686027,-0.3219095561582147,-0.05680529085550584,161
613,-0.22882827230110592,-0.366820992113885,-0.09083555248832681,153
614,-0.1171301863109252,-0.25021514259314803,0.015954769971297633,164
615,-0.20093009046812121,-0.33231992990996384,-0.06954025102627859,161
616,-0.12808621001348855,-0.2649902108373018,0.008817790810324716,157
617,-0.22049769158204205,-0.3747167641148141,-0.06627861904927002,166
618,0.07219781402581384,-0.09168063144645454,0.2360762594980822,164
619,0.12716503488395597,-0.056582400416618855,0.31091247018453083,160
620,-0.12782606013590767,-0.2701819262826126,0.014529806010797258,165
621,0.07281059189446902,-0.0735251383046137,0.21914632209355173,156
622,-0.06780423155090474,-0.19677374583924206,0.06116528273743259,162
623,0.0721009133512958,-0.08260728102953614,0.22680910773212776,157
624,-0.06544128134822612,-0.18212663200571694,0.051244069309264687,177
625,-0.03794699491435155,-0.18670632279749022,0.11081233296878712,157
626,0.038988830989137246,-0.10654383343887741,0.1845214954171519,170
627,-0.6612132995271999,-0.8657422236063254,-0.4566843754480744,161
628,-0.15773758134714716,-0.2813724357501116,-0.03410272694418272,160
629,0.19753372243483,0.02425679575466755,0.37081064911499245,162
630,-0.08550458232395074,-0.24538598574795428,0.0743768211000528,166
631,-0.1777979459803359,-0.31977635258536063,-0.035819539375311155,155
632,-0.1545760975523838,-0.29636264803377976,-0.012789547070987839,153
633,-0.09416374369757181,-0.24264511682062728,0.05431762942548367,158
634,-0.11488162895617691,-0.24314784867606526,0.013384590763711443,172
635,0.000744711950286988,-0.13277351548841138,0.13426293938898537,163
636,0.07788835583678523,-0.06023936225557687,0.21601607392914735,164
637,0.028524880993257305,-0.11710856472738004,0.17415832671389467,158
638,-0.011054283390438487,-0.14055755878434265,0.11844899200346568,155
639,-0.0548788156902949,-0.1867227993963738,0.07696516801578399,157
640,-0.00601328356946526,-0.1496862699643732,0.13765970282544268,161
641,-0.0309077488241031,-0.1642161342917244,0.1024006366435182,156
642,0.07800367229639066,-0.07079243548422717,0.2267997800770085,161
643,-0.06722901684408845,-0.20884947617634586,0.07439144248816894,156
644,-0.1375148087635691,-0.26910236340542315,-0.005927254121715075,179
645,-0.28925995607380917,-0.4398656760220305,-0.1386542361255878,164
646,-0.140307963846891,-0.28091611889273504,0.0003001911989530537,159
647,-0.12597535589876377,-0.28438182723669836,0.03243111543917085,155
648,-0.21715467788121154,-0.38301365463379644,-0.051295701128626664,159
649,-0.0936851946483648,-0.24283680140650282,0.05546641210977321,161
650,-0.03574996104738047,-0.20504959312718601,0.1335496710324251,159
651,-0.2580037829670189,-0.3913599285405142,-0.12464763739352364,156
652,0.11240564440289584,-0.04462280951533072,0.2694340983211224,153
653,-0.1319490220693094,-0.2603757985848858,-0.003522245553733011,165
654,-0.05946204950632207,-0.19144156118962424,0.07251746217698009,166
655,-0.010345343631862838,-0.15194169184392725,0.13125100458020156,166
656,0.1829561770322482,0.020281355454396077,0.3456309986101003,165
657,0.07690311283932084,-0.07169135791951804,0.22549758359815975,156
658,-0.028937180986217562,-0.17561198088954943,0.11773761891711432,165
659,-0.0642832704235304,-0.2081016017270496,0.07953506087998884,156
660,-0.25012299540239413,-0.3803964385886704,-0.11984955221611787,165
661,-0.09524314290482436,-0.2344229873282095,0.04393670151856077,156
662,-0.10722581828632184,-0.2551814471874485,0.04072981061480481,156
663,-0.06556155390660738,-0.20394138119140004,0.07281827337818529,155
664,-0.1809050235947453,-0.30974415984640324,-0.0520658873430874,167
665,-0.02108034387659663,-0.16315385514813444,0.12099316739494118,163
666,-0.09012025127148149,-0.2178039434004529,0.037563440857489916,162
667,0.0170032175857356,-0.12118983773280491,0.15519627290427612,163
668,-0.1746338688757578,-0.3057690251425562,-0.04349871260895938,164
669,0.03925690693229678,-0.10037733870000395,0.1788911525645975,166
670,-0.04598861614683399,-0.1786559983078439,0.0866787660141759,163
671,0.18090438327186292,0.03443586338743573,0.3273729031562901,156
672,0.13487839456905754,-0.019616153500618738,0.2893729426387338,167
673,-0.020034949970259765,-0.17732946695301652,0.137259567012497,157
674,0.14314565922344616,-0.01703953841542752,0.30333085686231986,170
675,-0.04923524579174942,-0.1947157290126898,0.09624523742919094,156
676,-0.11102135282066287,-0.25464515555865463,0.0326024499173289,159
677,-0.09452350871752258,-0.25418582978421256,0.06513881234916738,152
678,0.011287218022911532,-0.14554733860555183,0.16812177465137487,153
679,0.15488803460944203,-0.004916456295034982,0.314692525513919,174
680,0.024015151930820464,-0.12828987851335366,0.17632018237499458,162
681,-0.28306443372138484,-0.43601191690050967,-0.13011695054226,168
682,-0.1753784410075836,-0.31503568289959927,-0.0357211991155679,182
683,-0.044535774653262056,-0.19618467559500877,0.10711312628848466,156
684,-0.2336320399214112,-0.3647377938688864,-0.10252628597393601,169
685,-0.19737618590033437,-0.3696057018992036,-0.025146669901465135,165
686,-0.15424052553397022,-0.2821389147559298,-0.026342136312010656,160
687,-0.32357352039097115,-0.48510515827307166,-0.16204188250887067,159
688,-0.3749496199385612,-0.5520588163568373,-0.19784042352028508,156
689,-0.23611267697416496,-0.37996161398664985,-0.09226373996168011,160
690,-0.33036132477568125,-0.4710210299922298,-0.18970161955913273,162
691,-0.27470508986723746,-0.4355045293771137,-0.11390565035736122,156
692,-0.29742994720343197,-0.4509887687273113,-0.1438711256795526,169
693,-0.37997118431024185,-0.5461644704694919,-0.21377789815099174,164
694,-0.38710300696355504,-0.5252038434082387,-0.24900217051887139,175
695,-0.3262998136541679,-0.4887381185514277,-0.16386150875690805,167
696,-0.3292913291887623,-0.4777047548827425,-0.1808779034947821,159
697,-0.29946296256211796,-0.44886176129459887,-0.15006416382963708,160
698,-0.19161078994206016,-0.3235923453940196,-0.059629234490100685,162
699,-0.43931405689443553,-0.5909714297414284,-0.28765668404744277,177
700,-0.1365389338830381,-0.27806453271257403,0.004986664946497854,172
701,-0.12207472930433948,-0.24461660373920135,0.00046714513052241446,173
